Chlorite group,Quartz,Pyroxene,Plagioclase,K-Feldspar,Calcite group - Siderite,Calcite group,Dolomite group,Spinel group,Hematite group,Stilpnomelane,Mica group,Pyrite,Rutile group,Goethite,Smectite group,Sepiolite,Kaolinite-serpentine group,Birnessite,Fe3O4,Fe,SiO2,Al2O3,TiO2,Mn,CaO,P,S,MgO,K2O,Na2O,Zn,As,Cl,Cu,Pb,Ba,V,Cr,Ni,Co,Sn,Zr,Sr,LOI371,LOI650,LOI1000,LOI
3.1374247542727254,32.14872552512261,0,0,2.0005000777742277,10.97892490015402,0.9958238745762086,3.670110946932153,38.994267175168396,1.5071027283121015,6.567120017687574,,,,,,,,,40.5,36.67,36.65,1.25,0.057,0.583,1.286,0.121,0.028,2.54,0.429,0.047,0.003,-0.001,0.006,0.003,0.003,0.013,0.002,0.008,0.004,-0.001,-0.001,0.005,0.009,0.22,3.81,0.28,4.31
0.38834488889979746,33.63274378140538,0,0,4.375479231740721,8.874151508686486,0.34503111963852595,4.399130217857807,40.69237234,1.8759098291385976,5.416837086502995,,,,,,,,,41.7,35.93,37.87,1.063,0.047,0.602,1.581,0.086,0.023,2.23,0.719,0.047,0.002,-0.001,0.004,0.003,0.003,0.015,0.001,0.007,0.002,-0.001,-0.001,0.004,0.012,0.08,2.93,0.71,3.72
5.477984470748896,32.45498657247165,0,0,0,15.549000688486373,0.808099958,1.9870708745984742,26.003261653584865,1.4852165620439683,16.234379220499207,,,,,,,,,26.9,31.38,40.63,2.202,0.102,0.528,1.02,0.164,0.124,3.15,0.564,0.104,0.004,0.001,0.004,0.004,0.002,0.019,0.003,0.014,0.006,0.001,0.002,0.004,0.015,0.73,5.18,0.05,5.96
2.5695333637088105,32.30403141467307,0,0,0,17.030292029374248,0,1.1994291113050468,33.81331880668853,1.2936082489041054,11.789787025346172,,,,,,,,,34.79,36.06,37.2,1.268,0.058,0.585,0.698,0.108,0.042,2.35,0.364,0.059,0.003,0.001,0.004,0.002,0.003,0.008,0.002,0.007,0.005,0.001,-0.001,0.003,0.006,0.57,5.07,-0.24,5.40
2.5360381528615434,30.921572567838126,0,0,2.2246819161836746,11.044388121145163,0,5.094416818456824,36.11993291076959,1.356541333037467,10.702428179707608,,,,,,,,,38.2,36,37.23,1.393,0.069,0.578,1.472,0.1,0.092,2.2,0.532,0.053,0.003,0.001,0.003,0.002,0.002,0.009,0.002,0.009,0.006,-0.001,-0.001,0.003,0.005,0.3,3.6,0.58,4.48
0.8057225766137434,31.660079339785927,0,0,6.509743538545493,8.887137318946383,0,7.553625440423981,35.66159566112009,1.5689856745839754,7.353110449980403,,,,,,,,,34.96,34.34,38.55,1.704,0.079,0.494,2.117,0.135,0.082,2.07,1.134,0.049,0.004,0.001,0.002,0.004,0.004,0.019,0.002,0.013,0.007,-0.001,0.001,0.003,0.008,0.14,2.89,1.26,4.29
2.614708290277288,34.047226141953416,0,0,0,11.191560294675815,0.6856356577811461,7.796140353611836,28.69160953961466,1.3572996462792266,13.615820075806608,,,,,,,,,28.7,31.76,41.21,1.592,0.09,0.39,2.163,0.108,0.126,2.31,0.551,0.072,0.004,0.002,0.002,0.002,0.002,0.012,0.003,0.013,0.007,0.001,0.001,0.003,0.008,0.54,3.77,1.43,5.74
3.318281438113002,30.67372923534293,0,0,0,18.130382863900266,0.8274080715405688,3.3932291284746414,21.28409101091072,1.3352015109940505,21.037676740723825,,,,,,,,,22.7,31.9,40.5,1.817,0.087,0.4,1.149,0.088,0.113,2.34,0.506,0.1,0.004,0.002,0.003,0.002,0.001,0.01,0.002,0.013,0.006,0.001,-0.001,0.003,0.006,1.51,5.23,0.38,7.12
2.9629848639014633,28.70453199,0,0,0,18.099324838109535,2.1743452538300265,2.367808237723736,22.463318179127324,1.3973625632890239,21.830324073112084,,,,,,,,,24.68,32.98,39.59,1.844,0.086,0.415,0.887,0.111,0.082,2.33,0.541,0.106,0.004,0.002,0.003,0.002,0.001,0.01,0.002,0.012,0.007,0.001,0.002,0.002,0.008,1.54,5.12,0.08,6.74
4.046204467967752,25.861526027822258,0,1.6453461098646656,0,18.741780072429737,3.0148669805897077,3.703864357802176,14.81496043,1.4288368920116337,26.742614658983175,,,,,,,,,16,30.33,40.19,2.566,0.117,0.383,1.457,0.114,0.212,2.61,0.687,0.123,0.005,0.002,0.002,0.004,0.003,0.012,0.004,0.018,0.009,0.001,0.001,0.003,0.008,1.71,5.62,0.73,8.06
4.43479405,28.68516418209567,0,0,0,11.772593506278902,0.9426932422128477,7.163075651541491,23.81899700358439,1.1900017457183034,21.99268061898471,,,,,,,,,24.85,32.25,39.49,2.275,0.106,0.347,2.004,0.11,0.144,2.28,0.58,0.102,0.005,0.002,0.002,0.002,0.001,0.009,0.003,0.016,0.008,0.001,0.001,0.003,0.007,1.02,3.82,1.19,6.03
4.730855578866731,37.42355692115138,0,1.9709622389029968,8.952523404115713,9.109439992645184,0,1.996050012414045,21.41070306177776,11.616056119838271,2.7898526702879187,,,,,,,,,19.05,30.51,42.97,3.606,0.166,0.421,0.902,0.12,0.094,1.89,1.532,0.225,0.006,0.002,0.002,0.004,0.003,0.037,0.004,0.036,0.013,0.002,-0.001,0.006,0.012,0.98,3,0.21,4.19
4.730855578866731,37.42355692115138,0,1.9709622389029968,8.952523404115713,9.109439992645184,0,1.996050012414045,21.41070306177776,11.616056119838271,2.7898526702879187,,,,,,,,,,31.34,41.61,3.485,0.161,0.429,0.863,0.114,0.09,1.85,1.484,0.202,0.006,0.001,-0.001,0.004,0.003,0.036,0.005,0.038,0.013,0.001,-0.001,0.006,0.009,0.87,3.13,0.23,4.23
3.947913993762342,33.49906595690801,0,2.2898533770115463,7.479863007504349,11.196287197140487,0.2578420262862916,4.9233524846071175,27.972231431617235,4.315233944052475,4.118356581110143,,,,,,,,,29.05,30.96,41.27,2.748,0.123,0.436,1.537,0.116,0.064,2.39,1.331,0.238,0.004,0.002,0.003,0.002,0.001,0.03,0.003,0.027,0.01,0.002,0.002,0.003,0.012,0.27,4.01,0.8,5.08
3.947913993762342,33.49906595690801,0,2.2898533770115463,7.479863007504349,11.196287197140487,0.2578420262862916,4.9233524846071175,27.972231431617235,4.315233944052475,4.118356581110143,,,,,,,,,,31.25,40.85,2.705,0.121,0.438,1.52,0.117,0.062,2.39,1.308,0.228,0.004,-0.001,-0.001,0.003,0.004,0.03,0.004,0.028,0.009,0.001,-0.001,0.004,0.011,0.12,4.16,0.74,5.02
5.205887806687616,34.83130250055834,0,1.132284589930807,4.503216561314882,12.443993987734776,0.3328385516582396,5.168059944182105,29.617596503821204,3.034563439513808,3.7302561145982236,,,,,,,,,29.35,31.17,41.28,2.456,0.106,0.458,1.455,0.079,0.117,2.67,0.906,0.112,0.004,0.002,0.002,0.002,0.002,0.021,0.003,0.018,0.008,0.001,0.003,0.004,0.009,0.29,4.6,0.76,5.65
5.205887806687616,34.83130250055834,0,1.132284589930807,4.503216561314882,12.443993987734776,0.3328385516582396,5.168059944182105,29.617596503821204,3.034563439513808,3.7302561145982236,,,,,,,,,,31.41,40.62,2.421,0.105,0.456,1.441,0.085,0.143,2.63,0.888,0.11,0.004,-0.001,-0.001,0.003,0.002,0.021,0.003,0.019,0.006,-0.001,-0.001,0.003,0.009,0.1,4.76,0.7,5.56
2.9858276409077202,31.340553015640157,2.231753019293325,1.935959010235211,9.067992304051375,9.629580585993828,0,4.005537080743354,28.05696933257924,4.826223108099957,5.919604902455835,,,,,,,,,29.56,31.45,41.12,3.024,0.138,0.426,1.265,0.078,0.088,2.38,1.57,0.292,0.004,0.002,0.002,0.004,0.002,0.035,0.004,0.024,0.01,0.002,0.002,0.004,0.007,0.31,3.64,0.59,4.54
2.9858276409077202,31.340553015640157,2.231753019293325,1.935959010235211,9.067992304051375,9.629580585993828,0,4.005537080743354,28.05696933257924,4.826223108099957,5.919604902455835,,,,,,,,,,31.72,40.52,2.956,0.134,0.433,1.276,0.085,0.085,2.41,1.532,0.311,0.006,-0.001,-0.001,0.004,0.005,0.039,0.004,0.026,0.009,0.002,0.001,0.005,0.009,0.09,3.75,0.54,4.38
6.562427696761537,32.01682665,0,0.9814447588173055,10.093621459585698,10.531570439598983,0.5755790511210247,4.852659357777936,24.845045452817093,2.3403647396657554,7.200460396442255,,,,,,,,,26.65,28.88,43.33,3.645,0.16,0.427,1.34,0.085,0.354,2.53,1.874,0.108,0.005,0.002,0.003,0.005,0.004,0.043,0.004,0.027,0.011,-0.001,0.002,0.006,0.009,0.16,3.75,0.66,4.57
6.562427696761537,32.01682665,0,0.9814447588173055,10.093621459585698,10.531570439598983,0.5755790511210247,4.852659357777936,24.845045452817093,2.3403647396657554,7.200460396442255,,,,,,,,,,28.79,43.04,3.574,0.157,0.429,1.314,0.083,0.334,2.5,1.859,0.111,0.007,0.001,-0.001,0.005,0.005,0.045,0.005,0.028,0.012,0.001,0.002,0.006,0.012,0.08,3.83,0.66,4.57
8.607244526926275,30.872441326535697,0,0,16.300359421982563,11.713743260490311,0.6695868990919939,3.9260967774076585,16.174585676800856,0.8993653111754875,10.836576799589169,,,,,,,,,16.65,23.33,46.38,6.693,0.286,0.327,1.129,0.083,0.235,3.11,2.65,0.105,0.008,0.003,0.002,0.005,0.002,0.069,0.008,0.063,0.019,0.002,0.001,0.006,0.011,0.49,4.45,0.72,5.66
8.607244526926275,30.872441326535697,0,0,16.300359421982563,11.713743260490311,0.6695868990919939,3.9260967774076585,16.174585676800856,0.8993653111754875,10.836576799589169,,,,,,,,,,23.79,45.98,5.893,0.277,0.321,1.123,0.086,0.232,3.05,2.605,0.1,0.01,0.001,-0.001,0.006,0.005,0.066,0.008,0.056,0.02,0.002,0.002,0.007,0.011,0.35,4.51,0.67,5.53
9.026071274555848,31.184229954949533,0,0,11.830785526503263,14.542957850202455,0.6086807190444485,3.288576569743026,16.70127919963106,1.2575413568146192,11.559877548555741,,,,,,,,,16.9,25.5,44.54,5.176,0.253,0.341,1.042,0.082,0.329,3.11,1.954,0.086,0.007,0.002,0.002,0.005,0.004,0.09,0.007,0.054,0.018,0.002,-0.001,0.006,0.012,0.55,5.06,0.7,6.31
9.026071274555848,31.184229954949533,0,0,11.830785526503263,14.542957850202455,0.6086807190444485,3.288576569743026,16.70127919963106,1.2575413568146192,11.559877548555741,,,,,,,,,,25.63,43.59,5.083,0.246,0.335,0.998,0.076,0.37,3.05,1.918,0.086,0.007,-0.001,-0.001,0.004,0.002,0.091,0.007,0.055,0.018,0.002,0.003,0.005,0.009,0.4,5.23,0.61,6.24
9.576864886882495,30.16335622538899,0,0,15.127261665209433,11.747741933508447,0.7734462610303106,4.097276229545652,16.382428185311642,1.1915067038636438,10.94011790925939,,,,,,,,,16.95,23.78,46.39,5.882,0.272,0.324,1.238,0.103,0.267,2.95,2.66,0.103,0.007,0.002,0.005,0.005,0.003,0.099,0.007,0.048,0.018,0.002,0.005,0.005,0.012,0.46,4.37,0.74,5.57
9.576864886882495,30.16335622538899,0,0,15.127261665209433,11.747741933508447,0.7734462610303106,4.097276229545652,16.382428185311642,1.1915067038636438,10.94011790925939,,,,,,,,,,23.94,45.74,5.835,0.271,0.317,1.207,0.101,0.26,2.89,2.688,0.094,0.008,-0.001,-0.001,0.005,0.003,0.101,0.008,0.05,0.018,0.002,-0.001,0.006,0.012,0.34,4.39,0.64,5.37
0,34,,2,1,27,0,1,25,7,0,3,,,,,,,0,27.08,35.35,34.62,1.303,0.055,0.574,0.724,0.091,0.046,1.73,0.509,0.234,0.002,0.003,0.001,0.001,-0.001,0.006,-0.001,0.01,0.002,-0.001,-0.001,0.002,0.011,0.06,9.05,-0.05,9.06
0,28,,2,2,39,0,2,19,6,0,3,,,,,,,0,18.96,35.73,28.7,1.214,0.05,0.612,0.799,0.087,0.022,2.18,0.516,0.138,0.002,0.002,0.003,-0.001,-0.001,0.005,-0.001,0.007,0.004,-0.001,-0.001,0.002,0.007,0.13,13.89,0.14,14.16
0,32,,2,2,42,0,1,14,5,0,2,,,,,,,0,16.22,33.14,32.67,0.943,0.038,0.582,0.71,0.095,0.007,2.26,0.44,0.151,0.002,0.002,0.004,0.002,-0.001,0.002,-0.001,0.006,0.001,-0.001,-0.001,0.002,0.009,0.12,14.19,0.01,14.32
4,28,,0,2,45,0,1,15,1,4,0,,,,,,,0,14.53,33.29,30.58,1.094,0.046,0.564,0.83,0.1,0.015,2.28,0.36,0.025,0.002,0.001,0.003,-0.001,-0.001,0.009,-0.001,0.007,0.003,-0.001,-0.001,0.002,0.008,0.19,15.89,0.04,16.12
6,32,,0,2,29,0,2,22,1,7,0,,,,,,,0,23.39,32.76,35.95,1.499,0.062,0.534,0.848,0.096,0.04,2.4,0.373,0.035,0.003,-0.001,0.004,0.003,0.001,0.014,0.001,0.012,0.004,-0.001,-0.001,0.003,0.009,0.18,10.72,0.02,10.92
8,32,,0,0,24,0,3,24,1,8,0,,,,,,,0,28.87,34.18,34.88,1.332,0.057,0.541,1.132,0.098,0.042,2.8,0.111,0.035,0.002,0.001,0.001,0.001,-0.001,-0.001,-0.001,0.008,0.003,0.001,-0.001,0.002,0.009,0.16,9.1,0.32,9.58
7,28,,0,0,38,1,1,12,0,13,0,,,,,,,0,12.1,31.38,33.57,1.485,0.064,0.525,1.198,0.139,0.048,2.41,0.194,0.055,0.003,-0.001,0.002,0.002,-0.001,0.009,0.001,0.011,0.004,0.001,-0.001,0.002,0.01,0.33,14.39,0.2,14.92
4,26,,0,0,35,0,2,10,1,22,0,,,,,,,0,10.21,30.32,34.93,2.044,0.088,0.482,0.953,0.107,0.11,3.12,0.356,0.114,0.004,0.001,0.003,0.001,-0.001,0.01,0.002,0.013,0.005,-0.001,-0.001,0.003,0.01,0.47,13.19,0.33,13.99
7,29,,0,0,39,0,1,11,0,13,0,,,,,,,0,11.16,31.01,34.04,1.842,0.078,0.503,0.807,0.11,0.099,2.65,0.174,0.074,0.003,0.002,0.002,0.002,-0.001,-0.001,-0.001,0.012,0.005,-0.001,-0.001,0.003,0.007,0.34,14.37,0.02,14.73
2,33,,0,2,12,0,6,36,1,8,0,,,,,,,0,41.94,35.55,38.06,1.001,0.044,0.599,1.304,0.087,0.02,2.48,0.433,0.05,0.002,0.001,0.003,0.003,0.002,0.006,0.001,0.009,0.004,-0.001,-0.001,0.003,0.01,0.12,3.96,0.56,4.64
1,33,,0,2,10,0,5,40,1,8,0,,,,,,,0,44.26,36.3,37.46,1.008,0.045,0.651,1.295,0.09,0.024,2.34,0.592,0.136,0.002,0.001,-0.001,0.002,0.002,0.013,-0.001,0.008,0.003,-0.001,-0.001,0.003,0.011,0.11,3.37,0.51,3.99
2,32,,0,1,10,0,4,39,1,10,0,,,,,,,0,43.63,36.3,37.21,1.062,0.048,0.623,1.183,0.094,0.028,2.59,0.467,0.071,0.003,0.001,0.002,0.001,0.002,0.011,-0.001,0.007,0.004,-0.001,-0.001,0.003,0.011,0.09,3.81,0.33,4.23
0,33,,0,3,8,0,6,42,2,6,0,,,,,,,0,45,36.34,37.18,1.016,0.045,0.642,1.479,0.089,0.021,2.49,0.657,0.075,0.002,0.001,0.001,0.003,0.001,0.012,-0.001,0.01,0.004,-0.001,-0.001,0.002,0.01,0.05,3.1,0.75,3.90
3,36,,0,2,7,0,8,36,1,6,0,,,,,,,0,40.47,33.6,40.57,1.211,0.053,0.513,1.859,0.081,0.084,2.41,0.512,0.05,0.002,0.001,-0.001,0.002,0.003,0.011,0.001,0.01,0.005,0.001,-0.001,0.003,0.012,0.08,2.7,1.31,4.09
3,35,,0,2,9,0,8,37,1,6,0,,,,,,,0,42.89,35.39,37.96,1.212,0.052,0.527,1.892,0.115,0.038,2.36,0.541,0.041,0.002,0.002,0.002,0.003,0.001,0.014,0.001,0.011,0.005,-0.001,-0.001,0.003,0.011,0.08,2.98,1.21,4.27
3,32,,0,0,17,0,5,29,1,12,0,,,,,,,0,33.3,34.04,37.48,1.216,0.052,0.635,1.404,0.106,0.077,2.47,0.322,0.087,0.002,0.002,0.002,-0.001,0.001,0.008,0.001,0.008,0.004,-0.001,-0.001,0.003,0.012,0.26,6.02,0.62,6.90
6,28,,0,2,18,0,7,15,2,23,0,,,,,,,0,14.32,28.92,40.27,3.232,0.147,0.329,1.921,0.069,0.186,2.67,0.925,0.158,0.006,0.001,0.003,0.003,-0.001,0.009,0.004,0.029,0.011,0.001,-0.001,0.004,0.01,0.7,6.09,1.64,8.43
5,28,,0,0,17,1,7,14,1,27,0,,,,,,,0,16.11,28.83,41.59,2.739,0.126,0.307,1.876,0.1,0.191,2.47,0.679,0.134,0.005,-0.001,0.003,0.002,0.002,0.007,0.003,0.024,0.01,0.001,-0.001,0.005,0.013,0.64,6.22,1.37,8.23
3,27,,0,2,8,2,8,29,1,21,0,,,,,,,0,33.4,33.43,39.25,2.126,0.105,0.308,2.131,0.103,0.116,2.25,0.832,0.126,0.004,0.001,0.004,0.001,0.001,0.007,0.002,0.017,0.007,-0.001,-0.001,0.004,0.011,0.46,2.44,1.62,4.52
1,33,,0,2,8,0,8,29,1,18,0,,,,,,,0,32.98,31.97,42.55,1.725,0.078,0.284,1.934,0.131,0.097,2,0.825,0.118,0.004,-0.001,0.005,0.003,0.002,0.005,0.002,0.015,0.007,0.001,-0.001,0.004,0.011,0.37,2.39,1.33,4.09
0,28,,0,2,8,1,8,27,1,23,0,,,,,,,1,29.82,32.03,40.52,2.106,0.095,0.293,2.127,0.1,0.126,2.29,0.981,0.132,0.004,-0.001,0.004,0.001,0.001,0.004,0.002,0.017,0.007,-0.001,-0.001,0.004,0.011,0.47,2.94,1.73,5.14
0,27,,0,1,10,1,7,25,1,29,0,,,,,,,0,26.66,31.89,40.72,2.195,0.104,0.259,1.84,0.094,0.117,2.32,0.848,0.145,0.004,-0.001,0.003,0.003,-0.001,0.006,0.002,0.02,0.008,-0.001,-0.001,0.003,0.011,0.6,3.36,1.44,5.40
6,31,,2,8,9,0,6,27,5,6,0,,,,,,,0,26.55,30.16,41.88,3.277,0.141,0.416,1.42,0.102,0.117,2.38,1.537,0.197,0.005,-0.001,0.001,0.002,0.002,0.031,0.003,0.037,0.013,0.001,0.001,0.005,0.013,0.24,3.9,0.88,5.02
6,31,,2,8,11,0,6,28,2,6,0,,,,,,,0,31.93,30.7,40.62,3.114,0.139,0.457,1.51,0.094,0.084,2.64,1.463,0.214,0.005,-0.001,0.001,0.003,0.002,0.031,0.004,0.037,0.011,0.001,-0.001,0.005,0.013,0.11,4.21,0.98,5.30
3,33,,2,7,11,0,6,30,2,6,0,,,,,,,0,35.93,32.3,39.82,2.535,0.109,0.484,1.477,0.119,0.083,2.32,1.323,0.183,0.004,-0.001,0.001,0.002,0.002,0.027,0.003,0.028,0.01,-0.001,-0.001,0.004,0.012,0.09,3.94,0.7,4.73
3,32,,2,7,10,0,5,32,2,6,0,,,,,,,0,35.09,32.34,39.25,2.471,0.111,0.489,1.55,0.113,0.094,2.54,1.233,0.228,0.004,-0.001,0.002,0.003,0.003,0.024,0.003,0.029,0.008,0.001,-0.001,0.005,0.013,0.12,4.05,0.9,5.07
8,34,,2,5,12,0,4,27,3,5,0,,,,,,,0,28.76,31.07,40.92,3.119,0.139,0.422,1.123,0.066,0.328,2.59,1.047,0.155,0.005,-0.001,0.004,0.002,0.002,0.025,0.003,0.029,0.011,0.001,0.001,0.005,0.012,0.12,4.62,0.63,5.37
8,33,,0,6,12,0,5,25,1,9,0,,,,,,,0,25.92,29.34,41.55,3.843,0.185,0.406,1.497,0.112,0.118,2.76,1.228,0.081,0.005,-0.001,0.003,0.004,0.002,0.046,0.006,0.043,0.013,0.002,-0.001,0.005,0.011,0.2,4.71,0.9,5.81
9,27,,0,15,14,1,3,18,1,12,0,,,,,,,0,17.17,25.1,43.74,5.583,0.25,0.366,1.112,0.101,0.312,3.07,2.604,0.109,0.007,0.001,0.005,0.005,0.002,0.052,0.007,0.051,0.017,0.002,-0.001,0.007,0.013,0.28,5.48,0.78,6.54
6,33,,0,7,10,0,6,30,0,6,0,,,,,,,0,34.46,31.68,40.54,2.603,0.118,0.463,1.636,0.106,0.064,2.3,1.236,0.053,0.004,-0.001,0.005,0.002,0.003,0.027,0.003,0.024,0.006,0.001,-0.001,0.005,0.012,0.12,3.93,0.91,4.96
7,32,,2,8,9,0,5,30,1,6,0,,,,,,,0,33.09,30.93,41.02,3.206,0.133,0.438,1.277,0.075,0.083,2.63,1.547,0.168,0.005,-0.001,0.003,0.004,0.002,0.03,0.003,0.029,0.009,0.001,0.001,0.006,0.011,0.13,3.79,0.74,4.66
13,30,,0,15,14,0,4,11,1,13,0,,,,,,,0,12.32,22.76,45.86,6.464,0.296,0.369,0.923,0.073,0.355,3.24,2.598,0.083,0.008,0.001,0.003,0.005,0.002,0.064,0.008,0.066,0.02,0.002,0.001,0.008,0.01,0.31,5.62,0.85,6.78
8,31,,0,9,11,0,5,26,1,9,0,,,,,,,0,29.82,29.78,41.67,3.554,0.154,0.439,1.398,0.078,0.135,2.51,1.708,0.093,0.005,-0.001,0.004,0.003,0.001,0.039,0.004,0.031,0.01,0.001,-0.001,0.006,0.011,0.15,4.22,0.88,5.25
4,31,,2,9,9,0,7,27,3,8,0,,,,,,,0,30.87,30.28,41.14,3.076,0.131,0.462,1.754,0.076,0.09,2.47,1.642,0.241,0.005,-0.001,0.004,0.002,0.003,0.03,0.003,0.029,0.009,0.001,-0.001,0.005,0.014,0.13,3.67,1.36,5.16
2,35,,1,3,10,0,5,34,4,4,0,,,,,,,0,35.93,33.74,39.31,1.28,0.058,0.546,1.565,0.104,0.028,2.31,0.652,0.108,0.002,0.001,0.005,0.002,0.001,0.01,-0.001,0.014,0.004,-0.001,-0.001,0.003,0.012,0.09,4.2,0.98,5.27
2,32,,2,7,10,0,5,32,2,6,0,,,,,,,0,35.2,32.29,39.51,2.389,0.105,0.528,1.496,0.107,0.085,2.41,1.363,0.176,0.004,-0.001,0.002,0.002,0.002,0.027,0.002,0.025,0.009,0.001,0.001,0.005,0.012,0.11,4,0.86,4.97
3,32,,2,6,10,0,6,33,2,5,0,,,,,,,0,36.78,32.45,40.15,2.442,0.107,0.438,1.486,0.096,0.12,2.27,1.341,0.164,0.029,-0.001,0.002,0.006,0.004,0.021,0.003,0.026,0.01,0.001,-0.001,0.004,0.014,0.09,3.74,0.75,4.58
6,35,,0,3,13,0,6,30,1,6,0,,,,,,,0,32.88,32.28,40.15,2.008,0.087,0.4,1.54,0.094,0.068,2.22,0.726,0.155,0.005,-0.001,-0.001,0.002,0.001,0.012,0.002,0.022,0.005,-0.001,-0.001,0.004,0.011,0.05,5.06,0.84,5.95
8,34,,0,7,12,1,7,22,1,9,0,,,,,,,0,24.34,28.1,43.43,3.463,0.146,0.284,1.783,0.124,0.241,2.66,1.33,0.079,0.005,-0.001,0.005,0.004,0.003,0.022,0.003,0.036,0.013,0.001,-0.001,0.005,0.012,0.23,4.46,1.21,5.90
6,35,,0,4,13,0,7,27,1,8,0,,,,,,,0,28.66,29.93,42.05,2.377,0.101,0.291,2.026,0.133,0.109,2.4,0.857,0.075,0.005,-0.001,0.001,0.002,0.002,0.012,0.003,0.025,0.009,-0.001,-0.001,0.005,0.011,0.18,4.88,1.33,6.39
4,36,,0,2,13,0,8,24,1,12,0,,,,,,,0,25.5,28.92,43.46,2.153,0.085,0.288,2.112,0.111,0.182,2.64,0.643,0.133,0.005,-0.001,0.005,0.003,0.002,0.007,0.002,0.02,0.006,-0.001,-0.001,0.004,0.011,0.25,4.54,1.7,6.49
6,36,,0,0,31,0,0,23,1,1,2,,,,,,,0,24.88,33.39,34.85,1.637,0.073,0.649,0.595,0.12,0.288,2.55,0.194,0.04,0.003,-0.001,-0.001,0.003,-0.001,0.003,-0.001,0.016,0.005,-0.001,-0.001,0.003,0.009,0.1,10.66,0.16,10.92
4,35,,0,0,28,0,1,29,1,0,1,,,,,,,0,30.06,35.11,33.5,1.248,0.05,0.65,0.893,0.139,0.075,2.44,0.17,0.01,0.003,-0.001,-0.001,-0.001,-0.001,0.002,-0.001,0.01,0.002,-0.001,-0.001,0.002,0.011,0.07,10.08,-0.14,10.01
3,40,,0,0,17,0,4,35,2,0,0,,,,,,,0,37.06,34.91,38.06,0.894,0.04,0.575,1.216,0.087,0.075,2.13,0.167,0.02,0.002,-0.001,0.001,0.002,-0.001,0.004,-0.001,0.009,0.003,-0.001,0.001,0.002,0.012,0.01,5.84,0.47,6.32
4,40,,0,0,17,0,1,34,2,0,2,,,,,,,0,38.79,35.87,37.52,1.507,0.066,0.602,0.642,0.122,0.069,1.85,0.413,0.015,0.003,-0.001,-0.001,0.001,-0.001,0.008,-0.001,0.011,0.004,-0.001,-0.001,0.002,0.011,-0.03,5.58,-0.34,5.21
7,38,,0,0,21,0,1,32,1,0,0,,,,,,,0,34.8,35.24,36.81,1.528,0.065,0.541,0.746,0.146,0.114,2.18,0.166,0.01,0.003,-0.001,0.002,0.001,-0.001,0.004,0.002,0.013,0.005,-0.001,-0.001,0.003,0.01,0,7.06,-0.28,6.78
7,38,,0,0,16,0,6,31,2,0,0,,,,,,,0,36.2,34.67,37.53,1.358,0.056,0.593,1.67,0.107,0.101,2.21,0.079,0.01,0.003,-0.001,-0.001,0.001,-0.001,-0.001,-0.001,0.01,0.004,-0.001,0.001,0.003,0.009,0.04,5.05,0.96,6.05
4,38,,0,0,14,0,4,37,3,0,0,,,,,,,0,40.51,37.32,35.67,1.151,0.051,0.584,1.261,0.129,0.062,1.96,0.188,0.009,0.002,-0.001,-0.001,0.002,-0.001,0.006,-0.001,0.009,0.004,-0.001,-0.001,0.002,0.012,0.02,4.82,0.3,5.14
2,39,,0,0,16,0,2,33,5,0,2,,,,,,,0,37.17,36.43,37.35,1.112,0.045,0.659,0.728,0.105,0.067,1.81,0.327,0.016,0.002,-0.001,0.001,0.002,-0.001,0.008,-0.001,0.009,0.003,-0.001,-0.001,0.002,0.011,0.02,5.39,-0.13,5.28
4,39,,0,0,13,0,4,38,2,0,0,,,,,,,0,39.44,35.5,38.47,0.973,0.042,0.548,1.267,0.088,0.042,1.97,0.115,0.006,0.002,-0.001,0.001,0.002,-0.001,0.009,-0.001,0.009,0.002,-0.001,-0.001,0.002,0.011,0.01,4.91,0.5,5.42
11,39,,0,0,26,0,1,21,1,2,0,,,,,,,0,22.08,31.48,38.21,2.425,0.104,0.478,0.647,0.094,0.167,2.83,0.022,0.009,0.003,-0.001,-0.001,0.001,-0.001,-0.001,0.002,0.018,0.007,-0.001,-0.001,0.003,0.01,0.1,9.43,-0.03,9.50
8,38,,0,0,17,0,0,36,1,0,0,,,,,,,0,36.42,35.45,37.91,1.766,0.078,0.534,0.565,0.131,0.092,1.98,0.189,0.018,0.003,-0.001,0.001,0.003,-0.001,0.006,0.002,0.015,0.005,-0.001,-0.001,0.002,0.01,0.03,5.92,-0.4,5.55
9,38,,0,1,16,0,1,32,1,2,0,,,,,,,0,33.94,33.83,38.93,1.872,0.083,0.565,0.668,0.122,0.197,2.19,0.27,0.019,0.003,-0.001,0.002,0.001,-0.001,0.002,0.002,0.016,0.005,-0.001,-0.001,0.003,0.01,0.07,6.04,-0.12,5.99
14.583,19.791,,0,0,53.091,0,0,9.122,0,,1.935,,,0,,0,0,,8.43,33.39,21.69,4.093,0.191,0.7543629999999999,0.633,0.133,0.768,4.41,0.189,0.031,0.006,0.001,0.002,0.002,-0.001,0.009,0.003,0.039,0.018,0.002,0.002,0.004,0.009,0.37,17.02,1.96,19.35
0,44.374,,0,0,17.06,0,4.134,31.458,1.107,,0.641,,,0,,0,1.227,,34.3,32.55,42.19,0.442,0.023,0.593267,1.471,0.124,0.008,1.57,0.156,0.034,0.002,-0.001,0.002,0.001,0.002,0.005,-0.001,0.003,0.002,-0.001,-0.001,0.003,0.01,0.02,6.51,-0.11,6.42
