BHID,Composite,CSS (µm),Process,Product,BV Report,Mineral,Chlorite group,Quartz,Pyroxene,Plagioclase,K-Feldspar,Calcite group - Siderite,Calcite group,Dolomite group,Spinel group,Hematite group,Stilpnomelane,Mica group,Pyrite,Rutile group,Goethite,Smectite group,Sepiolite,Kaolinite-serpentine group,Total,Birnessite,Sample,CompositeID,Size,Type,Fe3O4,Fe,SiO2,Al2O3,TiO2,Mn,CaO,P,S,MgO,K2O,Na2O,Zn,As,Cl,Cu,Pb,Ba,V,Cr,Ni,Co,Sn,Zr,Sr,LOI371,LOI650,LOI1000,LOI,IDENT,FeO,Sample,Pyrite group,MnO,Dry Wt
NSRD0799, Comp 14,53,DTR,FEED,N9519XD21,19-710014 ,8.607244526926275,30.872441326535697,0.0,0.0,16.300359421982563,11.713743260490311,0.6695868990919939,3.9260967774076585,16.174585676800856,0.8993653111754875,10.836576799589169,,,,,,,,99.99999999999999,,,NSRD0799 Comp 14 53 FEED,-53um,FEED,16.65,23.33,46.38,6.693,0.286,0.327,1.129,0.083,0.235,3.11,2.65,0.105,0.008,0.003,0.002,0.005,0.002,0.069,0.008,0.063,0.019,0.002,0.001,0.006,0.011,0.49,4.45,0.72,5.66,,,,,,
NSRD0799, Comp 14,53,DTR,FEED,N9519XD21,19-710014 ,8.607244526926275,30.872441326535697,0.0,0.0,16.300359421982563,11.713743260490311,0.6695868990919939,3.9260967774076585,16.174585676800856,0.8993653111754875,10.836576799589169,,,,,,,,99.99999999999999,,,NSRD0799 Comp 14 53 FEED,-53um,FEED,,23.79,45.98,5.893,0.277,0.321,1.123,0.086,0.232,3.05,2.605,0.1,0.01,0.001,-0.001,0.006,0.005,0.066,0.008,0.056,0.02,0.002,0.002,0.007,0.011,0.35,4.51,0.67,5.53,,,,,,
NSRD0799, Comp 16,53,DTR,FEED,N9519XD21,21-710015 ,9.026071274555848,31.184229954949533,0.0,0.0,11.830785526503263,14.542957850202455,0.6086807190444485,3.288576569743026,16.70127919963106,1.2575413568146192,11.559877548555741,,,,,,,,99.99999999999999,,,NSRD0799 Comp 16 53 FEED,-53um,FEED,16.9,25.5,44.54,5.176,0.253,0.341,1.042,0.082,0.329,3.11,1.954,0.086,0.007,0.002,0.002,0.005,0.004,0.09,0.007,0.054,0.018,0.002,-0.001,0.006,0.012,0.55,5.06,0.7,6.31,,,,,,
NSRD0799, Comp 16,53,DTR,FEED,N9519XD21,21-710015 ,9.026071274555848,31.184229954949533,0.0,0.0,11.830785526503263,14.542957850202455,0.6086807190444485,3.288576569743026,16.70127919963106,1.2575413568146192,11.559877548555741,,,,,,,,99.99999999999999,,,NSRD0799 Comp 16 53 FEED,-53um,FEED,,25.63,43.59,5.083,0.246,0.335,0.998,0.076,0.37,3.05,1.918,0.086,0.007,-0.001,-0.001,0.004,0.002,0.091,0.007,0.055,0.018,0.002,0.003,0.005,0.009,0.4,5.23,0.61,6.24,,,,,,
NSRD0799, Comp 17,53,DTR,FEED,N9519XD21,22-710016 ,9.576864886882495,30.16335622538899,0.0,0.0,15.127261665209433,11.747741933508447,0.7734462610303106,4.097276229545652,16.382428185311642,1.1915067038636438,10.94011790925939,,,,,,,,99.99999999999999,,,NSRD0799 Comp 17 53 FEED,-53um,FEED,16.95,23.78,46.39,5.882,0.272,0.324,1.238,0.103,0.267,2.95,2.66,0.103,0.007,0.002,0.005,0.005,0.003,0.099,0.007,0.048,0.018,0.002,0.005,0.005,0.012,0.46,4.37,0.74,5.57,,,,,,
NSRD0799, Comp 17,53,DTR,FEED,N9519XD21,22-710016 ,9.576864886882495,30.16335622538899,0.0,0.0,15.127261665209433,11.747741933508447,0.7734462610303106,4.097276229545652,16.382428185311642,1.1915067038636438,10.94011790925939,,,,,,,,99.99999999999999,,,NSRD0799 Comp 17 53 FEED,-53um,FEED,,23.94,45.74,5.835,0.271,0.317,1.207,0.101,0.26,2.89,2.688,0.094,0.008,-0.001,-0.001,0.005,0.003,0.101,0.008,0.05,0.018,0.002,-0.001,0.006,0.012,0.34,4.39,0.64,5.37,,,,,,
NSRD0796,Comp 8,,,FEED,,NSRD0796 Comp 8,0.0,34.0,,2.0,1.0,27.0,0.0,1.0,25.0,7.0,0.0,3.0,,,,,,,100.0,0.0,NSRD0796 Comp 8,NSRD0796 Comp 8  FEED,,FEED,27.08,35.35,34.62,1.303,0.055,0.574,0.724,0.091,0.046,1.73,0.509,0.234,0.002,0.003,0.001,0.001,-0.001,0.006,-0.001,0.01,0.002,-0.001,-0.001,0.002,0.011,0.06,9.05,-0.05,9.06,47420083.0,22.7,,,,
NSRD0796,Comp 9,,,FEED,,NSRD0796 Comp 9,0.0,28.0,,2.0,2.0,39.0,0.0,2.0,19.0,6.0,0.0,3.0,,,,,,,100.0,0.0,NSRD0796 Comp 9,NSRD0796 Comp 9  FEED,,FEED,18.96,35.73,28.7,1.214,0.05,0.612,0.799,0.087,0.022,2.18,0.516,0.138,0.002,0.002,0.003,-0.001,-0.001,0.005,-0.001,0.007,0.004,-0.001,-0.001,0.002,0.007,0.13,13.89,0.14,14.16,47420084.0,28.2,,,,
NSRD0796,Comp 10,,,FEED,,NSRD0796 Comp 10,0.0,32.0,,2.0,2.0,42.0,0.0,1.0,14.0,5.0,0.0,2.0,,,,,,,100.0,0.0,NSRD0796 Comp 10,NSRD0796 Comp 10  FEED,,FEED,16.22,33.14,32.67,0.943,0.038,0.582,0.71,0.095,0.007,2.26,0.44,0.151,0.002,0.002,0.004,0.002,-0.001,0.002,-0.001,0.006,0.001,-0.001,-0.001,0.002,0.009,0.12,14.19,0.01,14.32,47420085.0,27.5,,,,
NSRD0796,Comp 11,,,FEED,,NSRD0796 Comp 11,4.0,28.0,,0.0,2.0,45.0,0.0,1.0,15.0,1.0,4.0,0.0,,,,,,,100.0,0.0,NSRD0796 Comp 11,NSRD0796 Comp 11  FEED,,FEED,14.53,33.29,30.58,1.094,0.046,0.564,0.83,0.1,0.015,2.28,0.36,0.025,0.002,0.001,0.003,-0.001,-0.001,0.009,-0.001,0.007,0.003,-0.001,-0.001,0.002,0.008,0.19,15.89,0.04,16.12,47420086.0,32.1,,,,
NSRD0796,Comp 12,,,FEED,,NSRD0796 Comp 12,6.0,32.0,,0.0,2.0,29.0,0.0,2.0,22.0,1.0,7.0,0.0,,,,,,,100.0,0.0,NSRD0796 Comp 12,NSRD0796 Comp 12  FEED,,FEED,23.39,32.76,35.95,1.499,0.062,0.534,0.848,0.096,0.04,2.4,0.373,0.035,0.003,-0.001,0.004,0.003,0.001,0.014,0.001,0.012,0.004,-0.001,-0.001,0.003,0.009,0.18,10.72,0.02,10.92,47420087.0,25.6,,,,
NSRD0796,Comp 13,,,FEED,,NSRD0796 Comp 13,8.0,32.0,,0.0,0.0,24.0,0.0,3.0,24.0,1.0,8.0,0.0,,,,,,,100.0,0.0,NSRD0796 Comp 13,NSRD0796 Comp 13  FEED,,FEED,28.87,34.18,34.88,1.332,0.057,0.541,1.132,0.098,0.042,2.8,0.111,0.035,0.002,0.001,0.001,0.001,-0.001,-0.001,-0.001,0.008,0.003,0.001,-0.001,0.002,0.009,0.16,9.1,0.32,9.58,47420088.0,25.0,,,,
NSRD0796,Comp 14,,,FEED,,NSRD0796 Comp 14,7.0,28.0,,0.0,0.0,38.0,1.0,1.0,12.0,0.0,13.0,0.0,,,,,,,100.0,0.0,NSRD0796 Comp 14,NSRD0796 Comp 14  FEED,,FEED,12.1,31.38,33.57,1.485,0.064,0.525,1.198,0.139,0.048,2.41,0.194,0.055,0.003,-0.001,0.002,0.002,-0.001,0.009,0.001,0.011,0.004,0.001,-0.001,0.002,0.01,0.33,14.39,0.2,14.92,47420089.0,30.3,,,,
NSRD0796,Comp 15,,,FEED,,NSRD0796 Comp 15,4.0,26.0,,0.0,0.0,35.0,0.0,2.0,10.0,1.0,22.0,0.0,,,,,,,100.0,0.0,NSRD0796 Comp 15,NSRD0796 Comp 15  FEED,,FEED,10.21,30.32,34.93,2.044,0.088,0.482,0.953,0.107,0.11,3.12,0.356,0.114,0.004,0.001,0.003,0.001,-0.001,0.01,0.002,0.013,0.005,-0.001,-0.001,0.003,0.01,0.47,13.19,0.33,13.99,47420090.0,29.4,,,,
NSRD0796,Comp 16,,,FEED,,NSRD0796 Comp 16,7.0,29.0,,0.0,0.0,39.0,0.0,1.0,11.0,0.0,13.0,0.0,,,,,,,100.0,0.0,NSRD0796 Comp 16,NSRD0796 Comp 16  FEED,,FEED,11.16,31.01,34.04,1.842,0.078,0.503,0.807,0.11,0.099,2.65,0.174,0.074,0.003,0.002,0.002,0.002,-0.001,-0.001,-0.001,0.012,0.005,-0.001,-0.001,0.003,0.007,0.34,14.37,0.02,14.73,47420091.0,30.9,,,,
NSRD0797,Comp 5,,,FEED,,NSRD0797 Comp 5,2.0,33.0,,0.0,2.0,12.0,0.0,6.0,36.0,1.0,8.0,0.0,,,,,,,100.0,0.0,NSRD0797 Comp 5,NSRD0797 Comp 5  FEED,,FEED,41.94,35.55,38.06,1.001,0.044,0.599,1.304,0.087,0.02,2.48,0.433,0.05,0.002,0.001,0.003,0.003,0.002,0.006,0.001,0.009,0.004,-0.001,-0.001,0.003,0.01,0.12,3.96,0.56,4.64,47420092.0,19.3,,,,
NSRD0797,Comp 6,,,FEED,,NSRD0797 Comp 6,1.0,33.0,,0.0,2.0,10.0,0.0,5.0,40.0,1.0,8.0,0.0,,,,,,,100.0,0.0,NSRD0797 Comp 6,NSRD0797 Comp 6  FEED,,FEED,44.26,36.3,37.46,1.008,0.045,0.651,1.295,0.09,0.024,2.34,0.592,0.136,0.002,0.001,-0.001,0.002,0.002,0.013,-0.001,0.008,0.003,-0.001,-0.001,0.003,0.011,0.11,3.37,0.51,3.99,47420093.0,18.9,,,,
NSRD0797,Comp 7,,,FEED,,NSRD0797 Comp 7,2.0,32.0,,0.0,1.0,10.0,0.0,4.0,39.0,1.0,10.0,0.0,,,,,,,100.0,0.0,NSRD0797 Comp 7,NSRD0797 Comp 7  FEED,,FEED,43.63,36.3,37.21,1.062,0.048,0.623,1.183,0.094,0.028,2.59,0.467,0.071,0.003,0.001,0.002,0.001,0.002,0.011,-0.001,0.007,0.004,-0.001,-0.001,0.003,0.011,0.09,3.81,0.33,4.23,47420094.0,19.6,,,,
NSRD0797,Comp 10,,,FEED,,NSRD0797 Comp 10,0.0,33.0,,0.0,3.0,8.0,0.0,6.0,42.0,2.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0797 Comp 10,NSRD0797 Comp 10  FEED,,FEED,45.0,36.34,37.18,1.016,0.045,0.642,1.479,0.089,0.021,2.49,0.657,0.075,0.002,0.001,0.001,0.003,0.001,0.012,-0.001,0.01,0.004,-0.001,-0.001,0.002,0.01,0.05,3.1,0.75,3.9,47420095.0,18.4,,,,
NSRD0797,Comp 11,,,FEED,,NSRD0797 Comp 11,3.0,36.0,,0.0,2.0,7.0,0.0,8.0,36.0,1.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0797 Comp 11,NSRD0797 Comp 11  FEED,,FEED,40.47,33.6,40.57,1.211,0.053,0.513,1.859,0.081,0.084,2.41,0.512,0.05,0.002,0.001,-0.001,0.002,0.003,0.011,0.001,0.01,0.005,0.001,-0.001,0.003,0.012,0.08,2.7,1.31,4.09,47420096.0,17.5,,,,
NSRD0797,Comp 12,,,FEED,,NSRD0797 Comp 12,3.0,35.0,,0.0,2.0,9.0,0.0,8.0,37.0,1.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0797 Comp 12,NSRD0797 Comp 12  FEED,,FEED,42.89,35.39,37.96,1.212,0.052,0.527,1.892,0.115,0.038,2.36,0.541,0.041,0.002,0.002,0.002,0.003,0.001,0.014,0.001,0.011,0.005,-0.001,-0.001,0.003,0.011,0.08,2.98,1.21,4.27,47420097.0,18.7,,,,
NSRD0797,Comp 15,,,FEED,,NSRD0797 Comp 15,3.0,32.0,,0.0,0.0,17.0,0.0,5.0,29.0,1.0,12.0,0.0,,,,,,,100.0,0.0,NSRD0797 Comp 15,NSRD0797 Comp 15  FEED,,FEED,33.3,34.04,37.48,1.216,0.052,0.635,1.404,0.106,0.077,2.47,0.322,0.087,0.002,0.002,0.002,-0.001,0.001,0.008,0.001,0.008,0.004,-0.001,-0.001,0.003,0.012,0.26,6.02,0.62,6.9,47420098.0,22.4,,,,
NSRD0798,Comp 11,,,FEED,,NSRD0798 Comp 11,6.0,28.0,,0.0,2.0,18.0,0.0,7.0,15.0,2.0,23.0,0.0,,,,,,,100.0,0.0,NSRD0798 Comp 11,NSRD0798 Comp 11  FEED,,FEED,14.32,28.92,40.27,3.232,0.147,0.329,1.921,0.069,0.186,2.67,0.925,0.158,0.006,0.001,0.003,0.003,-0.001,0.009,0.004,0.029,0.011,0.001,-0.001,0.004,0.01,0.7,6.09,1.64,8.43,47420099.0,23.8,,,,
NSRD0798,Comp 12,,,FEED,,NSRD0798 Comp 12,5.0,28.0,,0.0,0.0,17.0,1.0,7.0,14.0,1.0,27.0,0.0,,,,,,,100.0,0.0,NSRD0798 Comp 12,NSRD0798 Comp 12  FEED,,FEED,16.11,28.83,41.59,2.739,0.126,0.307,1.876,0.1,0.191,2.47,0.679,0.134,0.005,-0.001,0.003,0.002,0.002,0.007,0.003,0.024,0.01,0.001,-0.001,0.005,0.013,0.64,6.22,1.37,8.23,47420100.0,23.4,,,,
NSRD0798,Comp 13,,,FEED,,NSRD0798 Comp 13,3.0,27.0,,0.0,2.0,8.0,2.0,8.0,29.0,1.0,21.0,0.0,,,,,,,100.0,0.0,NSRD0798 Comp 13,NSRD0798 Comp 13  FEED,,FEED,33.4,33.43,39.25,2.126,0.105,0.308,2.131,0.103,0.116,2.25,0.832,0.126,0.004,0.001,0.004,0.001,0.001,0.007,0.002,0.017,0.007,-0.001,-0.001,0.004,0.011,0.46,2.44,1.62,4.52,47420101.0,20.1,,,,
NSRD0798,Comp 14,,,FEED,,NSRD0798 Comp 14,1.0,33.0,,0.0,2.0,8.0,0.0,8.0,29.0,1.0,18.0,0.0,,,,,,,100.0,0.0,NSRD0798 Comp 14,NSRD0798 Comp 14  FEED,,FEED,32.98,31.97,42.55,1.725,0.078,0.284,1.934,0.131,0.097,2.0,0.825,0.118,0.004,-0.001,0.005,0.003,0.002,0.005,0.002,0.015,0.007,0.001,-0.001,0.004,0.011,0.37,2.39,1.33,4.09,47420102.0,18.9,,,,
NSRD0798,Comp 15,,,FEED,,NSRD0798 Comp 15,0.0,28.0,,0.0,2.0,8.0,1.0,8.0,27.0,1.0,23.0,0.0,,,,,,,100.0,1.0,NSRD0798 Comp 15,NSRD0798 Comp 15  FEED,,FEED,29.82,32.03,40.52,2.106,0.095,0.293,2.127,0.1,0.126,2.29,0.981,0.132,0.004,-0.001,0.004,0.001,0.001,0.004,0.002,0.017,0.007,-0.001,-0.001,0.004,0.011,0.47,2.94,1.73,5.14,47420103.0,19.5,,,,
NSRD0798,Comp 16,,,FEED,,NSRD0798 Comp 16,0.0,27.0,,0.0,1.0,10.0,1.0,7.0,25.0,1.0,29.0,0.0,,,,,,,100.0,0.0,NSRD0798 Comp 16,NSRD0798 Comp 16  FEED,,FEED,26.66,31.89,40.72,2.195,0.104,0.259,1.84,0.094,0.117,2.32,0.848,0.145,0.004,-0.001,0.003,0.003,-0.001,0.006,0.002,0.02,0.008,-0.001,-0.001,0.003,0.011,0.6,3.36,1.44,5.4,47420104.0,21.0,,,,
NSRD0799,Comp 4,,,FEED,,NSRD0799 Comp 4,6.0,31.0,,2.0,8.0,9.0,0.0,6.0,27.0,5.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 4,NSRD0799 Comp 4  FEED,,FEED,26.55,30.16,41.88,3.277,0.141,0.416,1.42,0.102,0.117,2.38,1.537,0.197,0.005,-0.001,0.001,0.002,0.002,0.031,0.003,0.037,0.013,0.001,0.001,0.005,0.013,0.24,3.9,0.88,5.02,47420105.0,16.0,,,,
NSRD0799,Comp 7,,,FEED,,NSRD0799 Comp 7,6.0,31.0,,2.0,8.0,11.0,0.0,6.0,28.0,2.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 7,NSRD0799 Comp 7  FEED,,FEED,31.93,30.7,40.62,3.114,0.139,0.457,1.51,0.094,0.084,2.64,1.463,0.214,0.005,-0.001,0.001,0.003,0.002,0.031,0.004,0.037,0.011,0.001,-0.001,0.005,0.013,0.11,4.21,0.98,5.3,47420106.0,17.4,,,,
NSRD0799,Comp 8,,,FEED,,NSRD0799 Comp 8,3.0,33.0,,2.0,7.0,11.0,0.0,6.0,30.0,2.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 8,NSRD0799 Comp 8  FEED,,FEED,35.93,32.3,39.82,2.535,0.109,0.484,1.477,0.119,0.083,2.32,1.323,0.183,0.004,-0.001,0.001,0.002,0.002,0.027,0.003,0.028,0.01,-0.001,-0.001,0.004,0.012,0.09,3.94,0.7,4.73,47420107.0,17.9,,,,
NSRD0799,Comp 9,,,FEED,,NSRD0799 Comp 9,3.0,32.0,,2.0,7.0,10.0,0.0,5.0,32.0,2.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 9,NSRD0799 Comp 9  FEED,,FEED,35.09,32.34,39.25,2.471,0.111,0.489,1.55,0.113,0.094,2.54,1.233,0.228,0.004,-0.001,0.002,0.003,0.003,0.024,0.003,0.029,0.008,0.001,-0.001,0.005,0.013,0.12,4.05,0.9,5.07,47420108.0,17.7,,,,
NSRD0799,Comp 11,,,FEED,,NSRD0799 Comp 11,8.0,34.0,,2.0,5.0,12.0,0.0,4.0,27.0,3.0,5.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 11,NSRD0799 Comp 11  FEED,,FEED,28.76,31.07,40.92,3.119,0.139,0.422,1.123,0.066,0.328,2.59,1.047,0.155,0.005,-0.001,0.004,0.002,0.002,0.025,0.003,0.029,0.011,0.001,0.001,0.005,0.012,0.12,4.62,0.63,5.37,47420109.0,18.4,,,,
NSRD0799,Comp 15,,,FEED,,NSRD0799 Comp 15,8.0,33.0,,0.0,6.0,12.0,0.0,5.0,25.0,1.0,9.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 15,NSRD0799 Comp 15  FEED,,FEED,25.92,29.34,41.55,3.843,0.185,0.406,1.497,0.112,0.118,2.76,1.228,0.081,0.005,-0.001,0.003,0.004,0.002,0.046,0.006,0.043,0.013,0.002,-0.001,0.005,0.011,0.2,4.71,0.9,5.81,47420110.0,19.7,,,,
NSRD0799,Comp 18,,,FEED,,NSRD0799 Comp 18,9.0,27.0,,0.0,15.0,14.0,1.0,3.0,18.0,1.0,12.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 18,NSRD0799 Comp 18  FEED,,FEED,17.17,25.1,43.74,5.583,0.25,0.366,1.112,0.101,0.312,3.07,2.604,0.109,0.007,0.001,0.005,0.005,0.002,0.052,0.007,0.051,0.017,0.002,-0.001,0.007,0.013,0.28,5.48,0.78,6.54,47420111.0,18.8,,,,
NSRD0799,Comp 19,,,FEED,,NSRD0799 Comp 19,6.0,33.0,,0.0,7.0,10.0,0.0,6.0,30.0,0.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 19,NSRD0799 Comp 19  FEED,,FEED,34.46,31.68,40.54,2.603,0.118,0.463,1.636,0.106,0.064,2.3,1.236,0.053,0.004,-0.001,0.005,0.002,0.003,0.027,0.003,0.024,0.006,0.001,-0.001,0.005,0.012,0.12,3.93,0.91,4.96,47420112.0,18.8,,,,
NSRD0799,Comp 20,,,FEED,,NSRD0799 Comp 20,7.0,32.0,,2.0,8.0,9.0,0.0,5.0,30.0,1.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0799 Comp 20,NSRD0799 Comp 20  FEED,,FEED,33.09,30.93,41.02,3.206,0.133,0.438,1.277,0.075,0.083,2.63,1.547,0.168,0.005,-0.001,0.003,0.004,0.002,0.03,0.003,0.029,0.009,0.001,0.001,0.006,0.011,0.13,3.79,0.74,4.66,47420113.0,17.5,,,,
NSRD0800,Comp 7,,,FEED,,NSRD0800 Comp 7,13.0,30.0,,0.0,15.0,14.0,0.0,4.0,11.0,1.0,13.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 7,NSRD0800 Comp 7  FEED,,FEED,12.32,22.76,45.86,6.464,0.296,0.369,0.923,0.073,0.355,3.24,2.598,0.083,0.008,0.001,0.003,0.005,0.002,0.064,0.008,0.066,0.02,0.002,0.001,0.008,0.01,0.31,5.62,0.85,6.78,47420114.0,18.6,,,,
NSRD0800,Comp 9,,,FEED,,NSRD0800 Comp 9,8.0,31.0,,0.0,9.0,11.0,0.0,5.0,26.0,1.0,9.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 9,NSRD0800 Comp 9  FEED,,FEED,29.82,29.78,41.67,3.554,0.154,0.439,1.398,0.078,0.135,2.51,1.708,0.093,0.005,-0.001,0.004,0.003,0.001,0.039,0.004,0.031,0.01,0.001,-0.001,0.006,0.011,0.15,4.22,0.88,5.25,47420115.0,18.3,,,,
NSRD0800,Comp 10,,,FEED,,NSRD0800 Comp 10,4.0,31.0,,2.0,9.0,9.0,0.0,7.0,27.0,3.0,8.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 10,NSRD0800 Comp 10  FEED,,FEED,30.87,30.28,41.14,3.076,0.131,0.462,1.754,0.076,0.09,2.47,1.642,0.241,0.005,-0.001,0.004,0.002,0.003,0.03,0.003,0.029,0.009,0.001,-0.001,0.005,0.014,0.13,3.67,1.36,5.16,47420116.0,16.8,,,,
NSRD0800,Comp 12,,,FEED,,NSRD0800 Comp 12,2.0,35.0,,1.0,3.0,10.0,0.0,5.0,34.0,4.0,4.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 12,NSRD0800 Comp 12  FEED,,FEED,35.93,33.74,39.31,1.28,0.058,0.546,1.565,0.104,0.028,2.31,0.652,0.108,0.002,0.001,0.005,0.002,0.001,0.01,-0.001,0.014,0.004,-0.001,-0.001,0.003,0.012,0.09,4.2,0.98,5.27,47420117.0,17.6,,,,
NSRD0800,Comp 13,,,FEED,,NSRD0800 Comp 13,2.0,32.0,,2.0,7.0,10.0,0.0,5.0,32.0,2.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 13,NSRD0800 Comp 13  FEED,,FEED,35.2,32.29,39.51,2.389,0.105,0.528,1.496,0.107,0.085,2.41,1.363,0.176,0.004,-0.001,0.002,0.002,0.002,0.027,0.002,0.025,0.009,0.001,0.001,0.005,0.012,0.11,4.0,0.86,4.97,47420118.0,17.5,,,,
NSRD0800,Comp 14,,,FEED,,NSRD0800 Comp 14,3.0,32.0,,2.0,6.0,10.0,0.0,6.0,33.0,2.0,5.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 14,NSRD0800 Comp 14  FEED,,FEED,36.78,32.45,40.15,2.442,0.107,0.438,1.486,0.096,0.12,2.27,1.341,0.164,0.029,-0.001,0.002,0.006,0.004,0.021,0.003,0.026,0.01,0.001,-0.001,0.004,0.014,0.09,3.74,0.75,4.58,47420119.0,17.3,,,,
NSRD0800,Comp 16,,,FEED,,NSRD0800 Comp 16,6.0,35.0,,0.0,3.0,13.0,0.0,6.0,30.0,1.0,6.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 16,NSRD0800 Comp 16  FEED,,FEED,32.88,32.28,40.15,2.008,0.087,0.4,1.54,0.094,0.068,2.22,0.726,0.155,0.005,-0.001,-0.001,0.002,0.001,0.012,0.002,0.022,0.005,-0.001,-0.001,0.004,0.011,0.05,5.06,0.84,5.95,47420120.0,19.9,,,,
NSRD0800,Comp 17,,,FEED,,NSRD0800 Comp 17,8.0,34.0,,0.0,7.0,12.0,1.0,7.0,22.0,1.0,9.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 17,NSRD0800 Comp 17  FEED,,FEED,24.34,28.1,43.43,3.463,0.146,0.284,1.783,0.124,0.241,2.66,1.33,0.079,0.005,-0.001,0.005,0.004,0.003,0.022,0.003,0.036,0.013,0.001,-0.001,0.005,0.012,0.23,4.46,1.21,5.9,47420121.0,18.1,,,,
NSRD0800,Comp 18,,,FEED,,NSRD0800 Comp 18,6.0,35.0,,0.0,4.0,13.0,0.0,7.0,27.0,1.0,8.0,0.0,,,,,,,100.0,0.0,NSRD0800 Comp 18,NSRD0800 Comp 18  FEED,,FEED,28.66,29.93,42.05,2.377,0.101,0.291,2.026,0.133,0.109,2.4,0.857,0.075,0.005,-0.001,0.001,0.002,0.002,0.012,0.003,0.025,0.009,-0.001,-0.001,0.005,0.011,0.18,4.88,1.33,6.39,47420122.0,19.2,,,,
NSRD0801,Comp 9,,,FEED,,NSRD0801 Comp 9,4.0,36.0,,0.0,2.0,13.0,0.0,8.0,24.0,1.0,12.0,0.0,,,,,,,100.0,0.0,NSRD0801 Comp 9,NSRD0801 Comp 9  FEED,,FEED,25.5,28.92,43.46,2.153,0.085,0.288,2.112,0.111,0.182,2.64,0.643,0.133,0.005,-0.001,0.005,0.003,0.002,0.007,0.002,0.02,0.006,-0.001,-0.001,0.004,0.011,0.25,4.54,1.7,6.49,47420123.0,18.3,,,,
GVRD0267,Comp 10,,,FEED,,GVRD0267 Comp 10,6.0,36.0,,0.0,0.0,31.0,0.0,0.0,23.0,1.0,1.0,2.0,,,,,,,100.0,0.0,GVRD0267 Comp 10,GVRD0267 Comp 10  FEED,,FEED,24.88,33.39,34.85,1.637,0.073,0.649,0.595,0.12,0.288,2.55,0.194,0.04,0.003,-0.001,-0.001,0.003,-0.001,0.003,-0.001,0.016,0.005,-0.001,-0.001,0.003,0.009,0.1,10.66,0.16,10.92,47420271.0,26.2,,,,
GVRD0267,Comp 11,,,FEED,,GVRD0267 Comp 11,4.0,35.0,,0.0,0.0,28.0,0.0,1.0,29.0,1.0,0.0,1.0,,,,,,,100.0,0.0,GVRD0267 Comp 11,GVRD0267 Comp 11  FEED,,FEED,30.06,35.11,33.5,1.248,0.05,0.65,0.893,0.139,0.075,2.44,0.17,0.01,0.003,-0.001,-0.001,-0.001,-0.001,0.002,-0.001,0.01,0.002,-0.001,-0.001,0.002,0.011,0.07,10.08,-0.14,10.01,47420272.0,26.1,,,,
GVRD0267,Comp 12,,,FEED,,GVRD0267 Comp 12,3.0,40.0,,0.0,0.0,17.0,0.0,4.0,35.0,2.0,0.0,0.0,,,,,,,100.0,0.0,GVRD0267 Comp 12,GVRD0267 Comp 12  FEED,,FEED,37.06,34.91,38.06,0.894,0.04,0.575,1.216,0.087,0.075,2.13,0.167,0.02,0.002,-0.001,0.001,0.002,-0.001,0.004,-0.001,0.009,0.003,-0.001,0.001,0.002,0.012,0.01,5.84,0.47,6.32,47420273.0,21.0,,,,
GVRD0267,Comp 13,,,FEED,,GVRD0267 Comp 13,4.0,40.0,,0.0,0.0,17.0,0.0,1.0,34.0,2.0,0.0,2.0,,,,,,,100.0,0.0,GVRD0267 Comp 13,GVRD0267 Comp 13  FEED,,FEED,38.79,35.87,37.52,1.507,0.066,0.602,0.642,0.122,0.069,1.85,0.413,0.015,0.003,-0.001,-0.001,0.001,-0.001,0.008,-0.001,0.011,0.004,-0.001,-0.001,0.002,0.011,-0.03,5.58,-0.34,5.21,47420274.0,21.1,,,,
